Machine_ID,Variable,Best_Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
44,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,827.6994930762924,838.9545818572693,0.0874354109986108,2054
44,Efficiency_Status,ARIMA,"(2, 0, 2)",,2494.1250705369266,2527.890336879858,0.1960391245974456,2054
44,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",10040.51111959007,10085.326335269072,9.21425814210395,2054
44,Error_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",11707.990662003816,11736.00516431484,20.677471017582224,2054
49,Production_Speed_units_per_hr,SARIMA,"(0, 1, 3)","(1, 1, 1, 24)",23992.212102348385,24025.500276167997,18540.31484239232,1950
49,Predictive_Maintenance_Score,ARIMA,"(2, 0, 3)",,604.4646569907392,643.4937495516438,0.07926022056068,1950
49,Efficiency_Status,ARIMA,"(3, 0, 2)",,2304.555483530557,2343.5845760914613,0.1895261433184383,1950
49,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9420.624303601951,9470.56130741448,9.218183057473578,1950
49,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11099.882292466058,11138.725871441744,20.751193218313325,1950
42,Production_Speed_units_per_hr,SARIMA,"(0, 1, 3)","(1, 1, 1, 24)",24863.76292478064,24897.26546258488,18465.51895753986,2019
42,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,646.1703298681495,679.8324755780264,0.080157001289536,2019
42,Efficiency_Status,ARIMA,"(1, 0, 0)",,2370.8371560452933,2387.668228900232,0.1888907594319721,2019
42,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9864.435387450732,9881.192753915928,9.219071861625284,2019
42,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",11448.374882761294,11493.053067382192,21.70130045015888,2019
47,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24671.73105960248,24694.03339820871,18807.480937025797,2001
47,Predictive_Maintenance_Score,ARIMA,"(2, 0, 3)",,736.6646940031419,775.874510345228,0.084018317005042,2001
47,Efficiency_Status,ARIMA,"(0, 0, 1)",,2208.864687665904,2225.668894669655,0.1760492539603218,2001
47,Quality_Control_Defect_Rate_%,ARIMA,"(3, 2, 2)",,78.18495899288303,111.78737299988542,24349516730587.016,2001
47,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11362.92226765348,11401.951360214383,22.25304797045936,2001
50,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",23477.386763044207,23521.60911494598,18433.143351885446,1912
50,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,720.5652470064447,731.6770571936673,0.0851701338608514,1912
50,Efficiency_Status,ARIMA,"(0, 0, 0)",,2309.170795442553,2320.2826056297754,0.1954904391809185,1912
50,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",9252.789477619504,9297.01613175316,9.30155319088161,1912
50,Error_Rate_%,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",10818.529382480949,10840.644859507518,20.081952760182645,1912
48,Production_Speed_units_per_hr,ARIMA,"(3, 2, 2)",,12.0,45.771105759450336,92597.17504367382,2058
48,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,751.2795927275838,762.5385725603718,0.0841825646820439,2058
48,Efficiency_Status,ARIMA,"(2, 0, 3)",,2512.726220520605,2552.1326499353627,0.1971623861004,2058
48,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",10136.269684145916,10153.08586124036,9.372217579913798,2058
48,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11712.757414009022,11757.584608726947,20.554043648562583,2058
45,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25638.80372115533,25661.264914514635,18211.13479398701,2080
45,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,775.3167094954063,786.596955840797,0.0848346063281558,2080
45,Efficiency_Status,ARIMA,"(0, 0, 0)",,2607.037907551773,2618.3181538971644,0.2046576830871507,2080
45,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",10060.70658548322,10094.398375522174,8.521547216451056,2080
45,Error_Rate_%,SARIMA,"(0, 0, 3)","(1, 1, 1, 24)",11787.618193987906,11821.307026176171,20.55304009672945,2080
41,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 24)",25167.497782031467,25217.724079801486,18734.275186759714,2013
41,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,739.6050896018664,750.819852453146,0.0843778966737319,2013
41,Efficiency_Status,ARIMA,"(2, 0, 3)",,2468.976588199722,2508.228258179201,0.1982395929589698,2013
41,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9806.528036955917,9823.276252422658,9.004117270151495,2013
41,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",11413.508735875694,11463.73962431146,20.823490413401174,2013
46,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23550.950701576206,23573.06617860277,19072.00936792178,1912
46,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,672.9371310954874,684.0489412827101,0.0830747436795253,1912
46,Efficiency_Status,ARIMA,"(2, 0, 2)",,2286.494513524949,2319.829944086617,0.1923860319379405,1912
46,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",9327.732143194153,9366.434227990649,9.358389620239732,1912
46,Error_Rate_%,SARIMA,"(1, 0, 3)","(1, 1, 1, 24)",10860.18262348936,10898.88094585631,20.291684648637386,1912
